ID,Lat,Long,Depth,E1 stand,E2 stand
445,54.5033833,-5.4368266,-11.18,0.218761726,0.297416509
446,54.5034133,-5.4368433,-11.08,0.222889306,0.299306868
447,54.5034433,-5.4368616,-11.18,0.210131332,0.281663516
448,54.503475,-5.4368783,-11.08,0.177485929,0.252047889
449,54.5035066,-5.4368966,-11.18,0.182739212,0.284183995
450,54.5035383,-5.4369133,-11.18,0.208630394,0.308758664
451,54.503575,-5.4369266,-11.18,0.206378987,0.287649653
452,54.5036066,-5.4369433,-11.18,0.203001876,0.268431002
453,54.5036366,-5.43696,-11.18,0.193996248,0.260869565
454,54.5036666,-5.436975,-11.18,0.2,0.280403277
455,54.5036983,-5.4369916,-11.18,0.21163227,0.292690611
456,54.5037283,-5.4370083,-11.27,0.205628518,0.329867675
457,54.50376,-5.4370233,-11.27,0.201125704,0.328292376
458,54.5037916,-5.43704,-11.27,0.194746717,0.309703844
459,54.5038233,-5.437055,-11.27,0.200750469,0.29647133
460,54.5038566,-5.4370666,-11.27,0.212007505,0.276937618
461,54.5038866,-5.4370833,-11.27,0.210881801,0.274417139
462,54.5039183,-5.437095,-11.27,0.220262664,0.29552615
463,54.50395,-5.4371083,-11.27,0.210506567,0.36389414
464,54.5039833,-5.43712,-11.27,0.23902439,0.356647763
465,54.504015,-5.4371333,-11.47,0.257035647,0.329867675
466,54.5040483,-5.4371466,-11.27,0.248405253,0.327662256
467,54.50408,-5.43716,-11.18,0.237148218,0.34057971
468,54.5041116,-5.43717,-11.27,0.212007505,0.34183995
469,54.504145,-5.43718,-11.47,0.193245779,0.332703214
470,54.5041766,-5.4371916,-11.27,0.211257036,0.303402647
471,54.50421,-5.4372033,-11.37,0.217636023,0.270321361
472,54.5042416,-5.4372133,-11.47,0.227016886,0.293950851
473,54.504275,-5.4372233,-11.37,0.236397749,0.316950221
474,54.5043083,-5.4372333,-11.37,0.216510319,0.305608066
475,54.50434,-5.4372433,-11.37,0.199624765,0.304032766
476,54.5043716,-5.4372533,-11.37,0.230018762,0.29584121
477,54.504405,-5.4372616,-11.37,0.244652908,0.310649023
478,54.5044366,-5.43727,-11.47,0.229643527,0.306868305
479,54.50447,-5.43728,-11.66,0.195497186,0.306553245
480,54.5045033,-5.4372883,-11.47,0.217636023,0.328922495
481,54.504535,-5.4372966,-11.37,0.227767355,0.342155009
482,54.5045683,-5.437305,-11.47,0.21163227,0.323251418
483,54.5046,-5.4373133,-11.66,0.222138837,0.302457467
484,54.5046333,-5.4373183,-11.56,0.225891182,0.302772527
485,54.5046666,-5.4373233,-11.56,0.25478424,0.311279143
486,54.5047,-5.43733,-11.56,0.233771107,0.323251418
487,54.5047333,-5.4373383,-11.66,0.208255159,0.302772527
488,54.5047666,-5.4373466,-11.66,0.219512195,0.284183995
489,54.5047983,-5.4373566,-11.56,0.218386492,0.333333333
490,54.5048316,-5.4373666,-11.56,0.218386492,0.360428481
491,54.504865,-5.4373783,-11.37,0.231144465,0.322306238
492,54.5048966,-5.43739,-11.56,0.230769231,0.304662886
493,54.50493,-5.4374016,-11.66,0.231894934,0.326402016
494,54.5049616,-5.4374133,-11.66,0.234146341,0.351606805
495,54.5049933,-5.4374266,-11.66,0.248405253,0.338374291
496,54.5050266,-5.4374383,-11.66,0.240525328,0.348771267
497,54.5050566,-5.437455,-11.66,0.252157598,0.350661626
498,54.5050883,-5.43747,-11.76,0.225140713,0.314744802
499,54.50512,-5.437485,-11.76,0.225515947,0.315059861
500,54.5051516,-5.4375,-11.76,0.222514071,0.312854442
501,54.5051833,-5.437515,-11.85,0.226641651,0.324196597
502,54.5052183,-5.4375283,-11.76,0.263414634,0.334278513
503,54.50525,-5.437545,-11.76,0.284052533,0.303717706
504,54.5052816,-5.4375633,-11.85,0.265666041,0.308443604
505,54.505315,-5.43758,-11.76,0.243902439,0.337744171
506,54.5053466,-5.437595,-11.76,0.238649156,0.374606175
507,54.50538,-5.4376133,-11.76,0.223639775,0.354127284
508,54.5054083,-5.4376333,-11.85,0.230018762,0.328292376
509,54.5054383,-5.4376533,-11.95,0.263789869,0.321045999
510,54.5054666,-5.4376733,-11.85,0.254033771,0.327662256
511,54.5055,-5.4376916,-11.85,0.233020638,0.352551985
512,54.5055333,-5.43771,-11.95,0.236022514,0.356647763
513,54.5055633,-5.4377283,-11.85,0.233020638,0.329552615
514,54.5055966,-5.4377466,-11.85,0.228517824,0.337744171
515,54.5056283,-5.4377666,-11.95,0.232645403,0.332073094
516,54.50566,-5.4377866,-11.95,0.210881801,0.312539382
517,54.5056933,-5.437805,-11.85,0.206754221,0.310333963
518,54.505725,-5.437825,-11.95,0.237523452,0.323566478
519,54.505755,-5.437845,-11.95,0.257410882,0.335853812
520,54.505785,-5.4378666,-11.95,0.243527205,0.336483932
521,54.5058166,-5.4378883,-11.95,0.209756098,0.352867045
522,54.5058516,-5.4379066,-12.04,0.228893058,0.330812854
523,54.5058833,-5.4379266,-12.04,0.252908068,0.330182735
524,54.505915,-5.4379483,-11.85,0.254409006,0.350031506
525,54.5059466,-5.43797,-11.95,0.252157598,0.332703214
526,54.5059783,-5.4379916,-12.04,0.219512195,0.34026465
527,54.5060083,-5.4380133,-11.95,0.248030019,0.347195967
528,54.50604,-5.438035,-12.04,0.255534709,0.310333963
529,54.50607,-5.43806,-12.04,0.257410882,0.345620668
530,54.5061016,-5.438085,-12.04,0.2315197,0.384373031
531,54.5061333,-5.4381066,-12.04,0.207129456,0.379962193
532,54.506165,-5.43813,-11.95,0.231894934,0.345305608
533,54.5061966,-5.4381533,-11.85,0.269418386,0.331758034
534,54.5062266,-5.4381783,-12.04,0.250281426,0.34089477
535,54.5062583,-5.4382016,-12.04,0.219136961,0.327977316
536,54.5062883,-5.4382283,-11.95,0.199249531,0.316635161
537,54.50632,-5.4382566,-12.04,0.223639775,0.324826717
538,54.50635,-5.4382783,-12.04,0.255909944,0.327347196
539,54.5063816,-5.4383016,-12.04,0.279549719,0.361373661
540,54.5064116,-5.4383266,-11.95,0.2630394,0.395715186
541,54.5064416,-5.4383533,-12.04,0.2315197,0.394139887
542,54.5064733,-5.43838,-12.04,0.225891182,0.359168242
543,54.506505,-5.438405,-11.85,0.246904315,0.356332703
544,54.5065366,-5.4384283,-11.85,0.264165103,0.360743541
545,54.5065733,-5.4384533,-12.04,0.257410882,0.349086326
546,54.5066,-5.4384783,-12.04,0.245403377,0.34152489
547,54.5066316,-5.4385016,-11.95,0.245403377,0.315689981
548,54.506665,-5.4385266,-11.95,0.226641651,0.310333963
549,54.506695,-5.43855,-11.85,0.221013133,0.316635161
550,54.5067283,-5.4385733,-12.04,0.216510319,0.334908633
551,54.50676,-5.4385966,-12.04,0.226266417,0.324826717
552,54.5067916,-5.43862,-11.85,0.242776735,0.338689351
553,54.5068233,-5.4386433,-11.95,0.236772983,0.344675488
554,54.5068566,-5.438665,-11.85,0.218761726,0.336483932
555,54.5068866,-5.43869,-11.95,0.223639775,0.336483932
556,54.50692,-5.43871,-12.04,0.234521576,0.344045369
557,54.5069516,-5.4387333,-11.85,0.223639775,0.345935728
558,54.5069833,-5.4387533,-11.95,0.251031895,0.327347196
559,54.5070133,-5.4387766,-12.04,0.271294559,0.323566478
560,54.507045,-5.4387983,-11.95,0.254409006,0.328292376
561,54.5070766,-5.4388183,-11.85,0.228142589,0.332703214
562,54.5071116,-5.4388383,-11.95,0.241651032,0.364839319
563,54.507145,-5.4388583,-12.04,0.255909944,0.376181474
564,54.5071766,-5.4388783,-12.04,0.249155722,0.373345936
565,54.5072083,-5.4389016,-11.85,0.294559099,0.390044108
566,54.5072416,-5.4389216,-12.04,0.305065666,0.398865784
567,54.5072733,-5.4389416,-12.04,0.271294559,0.398235665
568,54.5073083,-5.4389616,-12.14,0.248030019,0.401071204
569,54.50734,-5.43898,-12.04,0.248780488,0.375236295
570,54.5073733,-5.439,-12.04,0.265290807,0.374291115
571,54.507405,-5.4390216,-12.04,0.249155722,0.381222432
572,54.5074383,-5.4390416,-11.85,0.245028143,0.356647763
573,54.5074716,-5.4390616,-12.04,0.262664165,0.34183995
574,54.5075016,-5.4390833,-12.04,0.261163227,0.34089477
575,54.5075316,-5.4391033,-11.95,0.261913696,0.361688721
576,54.5075633,-5.439125,-12.24,0.272045028,0.343100189
577,54.507595,-5.439145,-11.95,0.286679174,0.34057971
578,54.5076266,-5.4391666,-12.04,0.25891182,0.333333333
579,54.50766,-5.4391866,-11.95,0.253658537,0.324826717
580,54.5076916,-5.4392066,-12.04,0.272420263,0.361058601
581,54.507725,-5.4392266,-12.04,0.249530957,0.368620038
582,54.5077566,-5.439245,-12.14,0.242026266,0.370195337
583,54.50779,-5.439265,-12.14,0.254409006,0.384057971
584,54.5078216,-5.439285,-12.04,0.258536585,0.374921235
585,54.5078533,-5.439305,-12.24,0.273545966,0.410522999
586,54.507885,-5.439325,-12.04,0.243527205,0.393509767
587,54.5079183,-5.4393433,-12.04,0.264165103,0.368304978
588,54.50795,-5.4393633,-12.14,0.269043152,0.36389414
589,54.5079816,-5.4393833,-12.14,0.263414634,0.369880277
590,54.5080133,-5.4394016,-12.14,0.283302064,0.373030876
591,54.508045,-5.4394216,-12.33,0.27054409,0.356332703
592,54.5080766,-5.43944,-12.14,0.261538462,0.356332703
593,54.5081083,-5.43946,-12.24,0.287429644,0.388468809
594,54.5081416,-5.4394783,-12.24,0.287429644,0.354442344
595,54.5081766,-5.439495,-12.24,0.293058161,0.326717076
596,54.5082083,-5.4395133,-12.04,0.284803002,0.344360428
597,54.5082416,-5.43953,-12.24,0.259287054,0.389413989
598,54.5082733,-5.4395483,-12.33,0.257410882,0.40989288
599,54.5083066,-5.4395666,-12.14,0.261913696,0.394454946
600,54.5083383,-5.439585,-12.14,0.269043152,0.370825457
601,54.50837,-5.4396016,-12.33,0.279924953,0.367359798
602,54.5084016,-5.4396183,-12.24,0.269793621,0.381537492
603,54.5084333,-5.4396333,-12.24,0.241651032,0.384688091
604,54.508465,-5.43965,-12.33,0.260787992,0.378386894
605,54.5084966,-5.439665,-12.33,0.262288931,0.3626339
606,54.5085283,-5.4396783,-12.14,0.269418386,0.3626339
607,54.5085616,-5.4396933,-12.33,0.274296435,0.354757404
608,54.5085933,-5.43971,-12.43,0.231894934,0.306238185
609,54.508625,-5.4397266,-12.43,0.255909944,0.338689351
610,54.5086583,-5.4397416,-12.43,0.256660413,0.356962823
611,54.5086916,-5.439755,-12.43,0.237898687,0.329237555
612,54.508725,-5.4397683,-12.33,0.217636023,0.322306238
613,54.5087566,-5.439785,-12.33,0.224015009,0.373345936
614,54.50879,-5.4398,-12.43,0.207879925,0.406112161
615,54.5088216,-5.439815,-12.53,0.212757974,0.356017643
616,54.5088566,-5.43983,-12.62,0.225891182,0.331127914
617,54.5088916,-5.439845,-12.53,0.251031895,0.337744171
618,54.5089266,-5.4398583,-12.53,0.239774859,0.359798362
619,54.50896,-5.4398716,-12.43,0.245403377,0.36452426
620,54.5089933,-5.4398866,-12.62,0.25478424,0.36389414
621,54.5090266,-5.4399,-12.72,0.250281426,0.345620668
622,54.50906,-5.439915,-12.62,0.258161351,0.34152489
623,54.5090933,-5.439925,-12.53,0.256285178,0.374291115
624,54.509125,-5.4399383,-12.62,0.258536585,0.382167612
625,54.5091566,-5.4399483,-12.53,0.257410882,0.345305608
626,54.50919,-5.4399583,-12.62,0.273170732,0.365469439
627,54.5092233,-5.4399683,-12.72,0.265290807,0.383427851
628,54.509255,-5.43998,-12.62,0.277298311,0.369880277
629,54.5092883,-5.4399916,-12.62,0.287054409,0.360743541
630,54.5093216,-5.440005,-12.72,0.258536585,0.394770006
631,54.509355,-5.4400166,-12.72,0.279174484,0.395400126
632,54.5093866,-5.44003,-12.62,0.274296435,0.365469439
633,54.50942,-5.4400433,-12.82,0.262664165,0.399810964
634,54.5094533,-5.440055,-12.82,0.240900563,0.398550725
635,54.5094866,-5.4400666,-12.72,0.248405253,0.373030876
636,54.50952,-5.44008,-12.72,0.277673546,0.377756774
637,54.5095533,-5.4400916,-12.72,0.249906191,0.367044739
638,54.5095866,-5.4401033,-12.82,0.229268293,0.365154379
639,54.50962,-5.4401149,-12.72,0.248780488,0.383427851
640,54.5096533,-5.4401283,-12.72,0.280300188,0.369250158
641,54.5096866,-5.44014,-12.82,0.273170732,0.380277253
642,54.5097216,-5.4401516,-12.82,0.255159475,0.381537492
643,54.509755,-5.44016,-12.91,0.27879925,0.399810964
644,54.5097883,-5.4401666,-12.72,0.27879925,0.389098929
645,54.5098216,-5.4401766,-12.82,0.284803002,0.378071834
646,54.5098566,-5.44019,-12.91,0.272045028,0.38626339
647,54.50989,-5.4402016,-13.01,0.258161351,0.424385633
648,54.5099233,-5.44021,-12.91,0.244652908,0.421865154
649,54.5099566,-5.4402183,-12.72,0.236022514,0.348771267
650,54.5099883,-5.4402266,-12.91,0.261163227,0.379647133
651,54.5100216,-5.4402366,-12.82,0.293433396,0.394454946
652,54.510055,-5.440245,-12.82,0.282551595,0.368620038
653,54.5100883,-5.4402566,-12.91,0.288930582,0.393824827
654,54.5101216,-5.4402683,-12.91,0.285928705,0.402961563
655,54.5101566,-5.4402783,-12.91,0.269043152,0.43100189
656,54.51019,-5.4402916,-13.01,0.286679174,0.462192817
657,54.510225,-5.4403033,-12.72,0.269043152,0.381222432
658,54.51026,-5.4403166,-12.82,0.258161351,0.350031506
659,54.510295,-5.4403283,-12.82,0.279549719,0.352551985
660,54.5103283,-5.44034,-12.82,0.287804878,0.379332073
661,54.5103633,-5.4403533,-12.82,0.289305816,0.416509137
662,54.5103983,-5.4403666,-12.91,0.294559099,0.412728418
663,54.5104333,-5.4403816,-12.91,0.272045028,0.391619408
664,54.5104666,-5.4403966,-13.01,0.276547842,0.362318841
665,54.5105016,-5.44041,-12.91,0.280300188,0.397290485
666,54.5105366,-5.440425,-12.91,0.25891182,0.387523629
667,54.5105716,-5.44044,-12.91,0.246904315,0.392879647
668,54.5106066,-5.440455,-12.91,0.253658537,0.407687461
669,54.5106416,-5.44047,-12.82,0.256660413,0.40957782
670,54.5106766,-5.440485,-12.82,0.257786116,0.391619408
671,54.5109433,-5.439345,-13.59,0.390243902,0.414303718
672,54.5109183,-5.439315,-13.3,0.368855535,0.490233144
673,54.51089,-5.43929,-13.2,0.369606004,0.460617517
674,54.51086,-5.439265,-13.3,0.387242026,0.436672968
675,54.5108333,-5.4392366,-13.39,0.376360225,0.476055451
676,54.5108,-5.439215,-13.39,0.378986867,0.467233774
677,54.5107716,-5.4391866,-13.39,0.389868668,0.439193447
678,54.5107416,-5.4391633,-13.39,0.368105066,0.452425961
679,54.5107166,-5.439135,-13.39,0.369606004,0.471014493
680,54.5106883,-5.43911,-13.49,0.367729831,0.448330183
681,54.51066,-5.4390833,-13.3,0.371857411,0.47700063
682,54.5106316,-5.4390599,-13.39,0.357598499,0.475425331
683,54.510605,-5.4390333,-13.39,0.383489681,0.503780718
684,54.5105816,-5.439,-13.39,0.389868668,0.494959042
685,54.5105583,-5.43897,-13.3,0.354221388,0.450850662
686,54.51053,-5.4389483,-13.39,0.339587242,0.436042848
687,54.5105016,-5.4389266,-13.3,0.368855535,0.451165721
688,54.5104716,-5.4389083,-13.49,0.344465291,0.517013233
689,54.5104433,-5.4388883,-13.3,0.344465291,0.527725268
690,54.510415,-5.4388666,-13.3,0.390619137,0.465343415
691,54.510385,-5.438845,-13.49,0.387242026,0.451795841
692,54.5103566,-5.4388249,-13.39,0.384615385,0.478890989
693,54.5103266,-5.4388083,-13.39,0.396247655,0.47794581
694,54.5102916,-5.4388016,-13.2,0.373358349,0.447069943
695,54.5102583,-5.4387916,-13.49,0.399624765,0.417769376
696,54.5102233,-5.4387833,-13.3,0.354971857,0.448960302
697,54.51019,-5.43877,-13.3,0.346716698,0.465973535
698,54.5101566,-5.4387566,-13.39,0.37673546,0.482671708
699,54.510125,-5.4387433,-13.3,0.370731707,0.482041588
700,54.5100933,-5.4387299,-13.3,0.385365854,0.465343415
701,54.5100633,-5.43871,-13.2,0.393245779,0.460932577
702,54.51003,-5.4387033,-13.3,0.367354597,0.47637051
703,54.5099983,-5.4386883,-13.3,0.378986867,0.519218652
704,54.5099683,-5.43867,-13.39,0.366228893,0.480466289
705,54.50994,-5.4386516,-13.3,0.367729831,0.482356648
706,54.5099116,-5.4386316,-13.3,0.406754221,0.476055451
707,54.5098766,-5.438625,-13.3,0.401500938,0.488027725
708,54.5098416,-5.4386166,-13.3,0.384990619,0.493068683
709,54.5098083,-5.4386066,-13.39,0.364727955,0.471644612
710,54.509775,-5.438595,-13.2,0.366979362,0.479521109
711,54.5097416,-5.4385833,-13.1,0.396998124,0.456206679
712,54.5097116,-5.43857,-13.2,0.386866792,0.456206679
713,54.5096783,-5.4385583,-13.3,0.35684803,0.467548834
714,54.5096483,-5.4385416,-13.3,0.355347092,0.428796471
715,54.5096183,-5.4385233,-13.3,0.4,0.443919345
716,54.50959,-5.438505,-13.3,0.385365854,0.473219912
717,54.5095566,-5.4384916,-13.3,0.372983114,0.490233144
718,54.5095266,-5.4384733,-13.2,0.406003752,0.502205419
719,54.5094983,-5.4384566,-13.2,0.383114447,0.427851292
720,54.50946,-5.4384566,-13.2,0.358724203,0.428481411
721,54.5094266,-5.438445,-13.3,0.35684803,0.47731569
722,54.509395,-5.43843,-13.1,0.359099437,0.468178954
723,54.5093633,-5.4384183,-13.2,0.378986867,0.456836799
724,54.50933,-5.4384066,-13.3,0.383864916,0.441083806
725,54.5092966,-5.438395,-13.3,0.393621013,0.412728418
726,54.509265,-5.4383816,-13.1,0.374484053,0.465658475
727,54.5092316,-5.43837,-13.01,0.367354597,0.474795211
728,54.5092,-5.4383549,-13.1,0.351219512,0.433207309
729,54.5091683,-5.4383416,-13.1,0.361350844,0.446439824
730,54.509135,-5.4383283,-13.3,0.344840525,0.462192817
731,54.5091033,-5.4383133,-13.2,0.322326454,0.50094518
732,54.5090716,-5.4382983,-13.2,0.348217636,0.497794581
733,54.5090383,-5.4382883,-13.2,0.359849906,0.456206679
734,54.5090066,-5.4382733,-13.2,0.359099437,0.462822936
735,54.508975,-5.43826,-13.2,0.375984991,0.473534972
736,54.5089433,-5.438245,-13.1,0.346716698,0.441398866
737,54.5089116,-5.43823,-13.2,0.321575985,0.43131695
738,54.5088783,-5.4382166,-13.1,0.340712946,0.443919345
739,54.5088466,-5.4382033,-13.2,0.349718574,0.439193447
740,54.508815,-5.4381883,-13.2,0.327204503,0.398235665
741,54.5087816,-5.4381733,-13.01,0.32945591,0.427536232
742,54.5087483,-5.4381566,-13.1,0.331332083,0.482986767
743,54.5087166,-5.43814,-13.2,0.317448405,0.457151859
744,54.508685,-5.4381233,-13.1,0.310694184,0.443919345
745,54.5086566,-5.4381016,-13.01,0.315572233,0.427221172
746,54.5086283,-5.4380766,-13.1,0.324953096,0.423755514
747,54.5086,-5.438055,-13.01,0.327204503,0.510081916
748,54.50857,-5.438035,-13.1,0.348968105,0.491493384
749,54.50854,-5.4380166,-13.2,0.332833021,0.423440454
750,54.50851,-5.4379966,-13.1,0.339212008,0.480781348
751,54.5084783,-5.4379766,-13.1,0.344465291,0.43068683
752,54.5084483,-5.437955,-13.1,0.343714822,0.403906742
753,54.5084166,-5.4379433,-13.01,0.366604128,0.45400126
754,54.5083833,-5.43793,-13.01,0.36097561,0.43100189
755,54.5083516,-5.437915,-13.1,0.357973734,0.396345306
756,54.508325,-5.437885,-13.2,0.327579737,0.389098929
757,54.5082966,-5.4378616,-13.1,0.323827392,0.442028986
758,54.5082666,-5.4378416,-13.01,0.332457786,0.466918715
759,54.5082566,-5.437775,-13.01,0.333958724,0.452110901
760,54.5082233,-5.437765,-13.1,0.367354597,0.420604915
761,54.5081983,-5.437735,-13.01,0.343339587,0.420289855
762,54.508165,-5.43772,-13.1,0.327954972,0.442974165
763,54.50814,-5.437685,-13.2,0.344465291,0.444234405
764,54.5081166,-5.437645,-13.2,0.314821764,0.449590422
765,54.5080916,-5.4376083,-13.1,0.300938086,0.439193447
766,54.5080633,-5.43758,-13.1,0.310318949,0.411783239
767,54.5080383,-5.4375466,-13.1,0.329080675,0.383112791
768,54.5080083,-5.4375266,-13.2,0.335834897,0.382167612
769,54.5079816,-5.4374933,-13.1,0.326078799,0.43100189
770,54.5079516,-5.43747,-13.01,0.338086304,0.462822936
771,54.5079233,-5.43745,-13.2,0.315196998,0.43257719
772,54.5078966,-5.4374233,-13.1,0.32120075,0.438248267
773,54.5078683,-5.4373983,-13.2,0.344840525,0.481726528
774,54.5078366,-5.4373783,-13.2,0.318574109,0.464083176
775,54.5078066,-5.4373566,-13.2,0.296060038,0.434467549
776,54.5077766,-5.437335,-13.2,0.31369606,0.394139887
777,54.5077466,-5.4373133,-13.1,0.308818011,0.394454946
778,54.5077166,-5.43729,-13.01,0.334333959,0.373660996
779,54.5076883,-5.4372683,-13.2,0.356472795,0.375551355
780,54.5076583,-5.4372466,-13.2,0.318574109,0.459672338
781,54.50763,-5.4372216,-13.2,0.331332083,0.463453056
782,54.5076,-5.4372016,-13.2,0.339962477,0.445494644
783,54.50757,-5.43718,-13.2,0.316322702,0.413358538
784,54.5075416,-5.4371566,-13.2,0.34521576,0.43289225
785,54.5075116,-5.4371366,-13.1,0.380487805,0.45494644
786,54.5074816,-5.4371133,-13.2,0.353470919,0.440768746
787,54.50745,-5.43709,-13.2,0.323827392,0.417769376
788,54.50742,-5.4370683,-13.2,0.326078799,0.426275992
789,54.5073883,-5.4370483,-13.3,0.336585366,0.442659105
790,54.5073583,-5.4370266,-13.2,0.331707317,0.43257719
791,54.5073283,-5.437005,-13.2,0.322701689,0.411783239
792,54.5072983,-5.436985,-13.2,0.313320826,0.402016383
793,54.5072683,-5.436965,-13.2,0.294183865,0.424070573
794,54.5072366,-5.436945,-13.2,0.310694184,0.418714556
795,54.5072066,-5.4369266,-13.1,0.345590994,0.40831758
796,54.507175,-5.4369083,-13.3,0.339962477,0.414303718
797,54.5071433,-5.4368883,-13.2,0.342213884,0.457466919
798,54.5071133,-5.4368683,-13.2,0.363602251,0.472274732
799,54.5070816,-5.43685,-13.1,0.357973734,0.458727158
800,54.50705,-5.4368316,-13.2,0.342589118,0.446124764
801,54.50702,-5.4368133,-13.1,0.338461538,0.479521109
802,54.5069883,-5.4367933,-13.1,0.351969981,0.482986767
803,54.5069566,-5.436775,-13.2,0.365853659,0.429111531
804,54.506925,-5.4367566,-13.2,0.333958724,0.423440454
805,54.5068933,-5.43674,-13.1,0.345966229,0.490548204
806,54.5068633,-5.4367216,-13.01,0.361350844,0.471959672
807,54.5068316,-5.436705,-13.2,0.397373358,0.435727788
808,54.5068,-5.4366866,-13.1,0.3684803,0.412413359
809,54.5067683,-5.436675,-13.1,0.378236398,0.446439824
810,54.5067366,-5.4366616,-13.1,0.361350844,0.435097669
811,54.5067066,-5.4366433,-13.01,0.323076923,0.445179584
812,54.5066766,-5.4366233,-13.01,0.339587242,0.480466289
813,54.506645,-5.4366066,-13.01,0.356097561,0.460617517
814,54.5066116,-5.4365933,-13.01,0.346716698,0.445179584
815,54.50658,-5.43658,-13.01,0.306941839,0.495904222
816,54.5065483,-5.436565,-13.01,0.31369606,0.47731569
817,54.5065166,-5.4365533,-12.91,0.334333959,0.449590422
818,54.5064833,-5.43654,-12.91,0.328705441,0.461562697
819,54.5064516,-5.4365266,-12.91,0.320825516,0.4536862
820,54.50642,-5.4365116,-12.82,0.331707317,0.452425961
821,54.5063883,-5.436495,-12.82,0.32195122,0.474165091
822,54.5063566,-5.43648,-12.82,0.329831144,0.452425961
823,54.506325,-5.4364633,-12.82,0.326829268,0.465028355
824,54.5062933,-5.43645,-12.72,0.332457786,0.483931947
825,54.5062616,-5.436435,-12.72,0.348968105,0.435412728
826,54.50623,-5.43642,-12.72,0.338086304,0.40800252
827,54.5061983,-5.4364066,-12.72,0.338086304,0.468809074
828,54.506165,-5.4363916,-12.72,0.345590994,0.474165091
829,54.5061333,-5.4363766,-12.62,0.346716698,0.446754883
830,54.5061,-5.4363616,-12.62,0.342964353,0.456206679
831,54.5060683,-5.4363483,-12.53,0.353095685,0.436672968
832,54.506035,-5.4363333,-12.53,0.342589118,0.438248267
833,54.5060033,-5.4363183,-12.43,0.33358349,0.486452426
834,54.5059716,-5.436305,-12.53,0.288930582,0.450850662
835,54.5059383,-5.4362916,-12.43,0.330956848,0.448645243
836,54.5059066,-5.4362783,-12.43,0.357598499,0.438878387
837,54.505875,-5.436265,-12.43,0.3369606,0.481096408
838,54.5058433,-5.4362516,-12.24,0.328330206,0.469754253
839,54.50581,-5.43624,-12.14,0.304315197,0.436042848
840,54.5057766,-5.4362283,-12.33,0.330581614,0.439823566
841,54.505745,-5.4362166,-12.24,0.344840525,0.416194077
842,54.5057116,-5.4362033,-12.14,0.32195122,0.45494644
843,54.5056783,-5.4361916,-12.24,0.341838649,0.462192817
844,54.505645,-5.4361783,-12.24,0.355347092,0.481096408
845,54.5056116,-5.4361666,-12.14,0.353846154,0.50031506
846,54.50558,-5.436155,-12.14,0.333958724,0.47731569
847,54.5055466,-5.4361416,-11.66,0.32532833,0.451165721
848,54.5055133,-5.43613,-12.04,0.329831144,0.4552615
849,54.50548,-5.4361183,-12.04,0.312195122,0.456836799
850,54.5054483,-5.4361066,-12.04,0.316697936,0.439193447
851,54.505415,-5.436095,-11.85,0.315947467,0.405482042
852,54.5053816,-5.4360799,-12.04,0.295309568,0.389413989
853,54.5053483,-5.4360666,-11.95,0.334333959,0.403591682
854,54.5053166,-5.4360533,-11.95,0.340712946,0.412098299
855,54.5052833,-5.43604,-11.85,0.316322702,0.426591052
856,54.50525,-5.4360266,-11.95,0.323452158,0.426906112
857,54.5052166,-5.4360133,-11.95,0.328705441,0.429426591
858,54.5051833,-5.436,-11.66,0.322701689,0.424070573
859,54.5051516,-5.4359849,-11.85,0.324577861,0.433207309
860,54.5051183,-5.43597,-11.85,0.30956848,0.427221172
861,54.5050866,-5.4359566,-11.95,0.303189493,0.415563957
862,54.5050533,-5.4359416,-11.85,0.318949343,0.417139256
863,54.50502,-5.4359283,-11.76,0.302439024,0.436357908
864,54.5049866,-5.4359133,-11.85,0.314821764,0.443289225
865,54.504955,-5.4358966,-11.85,0.284052533,0.452425961
866,54.5049216,-5.43588,-11.85,0.246153846,0.427221172
867,54.5048883,-5.435865,-11.76,0.252532833,0.405482042
868,54.5048566,-5.4358483,-11.85,0.260412758,0.40926276
869,54.504825,-5.4358316,-11.85,0.276547842,0.381852552
870,54.5047916,-5.435815,-11.76,0.280300188,0.377126654
871,54.50476,-5.4357966,-11.76,0.280675422,0.383427851
872,54.5047266,-5.4357783,-11.76,0.257786116,0.416824197
873,54.5046983,-5.435755,-11.85,0.274296435,0.402016383
874,54.5046633,-5.4357416,-11.85,0.296060038,0.360428481
875,54.50463,-5.435725,-11.76,0.29043152,0.392879647
876,54.5045966,-5.43571,-11.85,0.270919325,0.390989288
877,54.5045633,-5.4356933,-11.76,0.261538462,0.350031506
878,54.5045333,-5.4356683,-11.76,0.257410882,0.346565848
879,54.5045033,-5.4356483,-11.85,0.278424015,0.418714556
880,54.5044716,-5.4356283,-11.76,0.285553471,0.414303718
881,54.50444,-5.4356099,-11.76,0.279174484,0.398550725
882,54.5044066,-5.4355933,-11.76,0.272045028,0.388153749
883,54.504375,-5.4355733,-11.76,0.284052533,0.376181474
884,54.5043416,-5.4355533,-11.85,0.284803002,0.379332073
885,54.50431,-5.435535,-11.76,0.288930582,0.38720857
886,54.5042783,-5.4355166,-11.76,0.308818011,0.397290485
887,54.5042466,-5.4354966,-11.66,0.298311445,0.389729049
888,54.504215,-5.4354783,-11.66,0.288180113,0.362003781
889,54.5041833,-5.43546,-11.66,0.288930582,0.373660996
890,54.5041516,-5.43544,-11.66,0.260037523,0.392564587
